2026-03-04 23:44:11,311 - INFO - 爬虫启动
2026-03-05 00:34:55,886 - INFO - [1] Adams, Alma: 在 media center 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:34:55,887 - INFO - [1] Adams, Alma: 完成 media center 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 00:34:57,235 - INFO - [2] Aderholt, Robert: 文章日期早于2021年，跳过
2026-03-05 00:34:57,903 - INFO - [3] Aguilar, Pete: 正在处理 press 第 1 页
2026-03-05 00:34:57,904 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/2/
2026-03-05 00:34:57,904 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/3/
2026-03-05 00:34:57,904 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/4/
2026-03-05 00:34:57,904 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/5/
2026-03-05 00:34:57,904 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/10/
2026-03-05 00:34:57,908 - INFO - [3] Aguilar, Pete: 在 press 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:34:59,087 - INFO - [5] Allen, Rick: 正在处理 newsletters 第 2 页
2026-03-05 00:34:59,089 - INFO - [5] Allen, Rick: 在 newsletters 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:35:02,439 - INFO - [2] Aderholt, Robert: 正在处理 press releases 第 1 页
2026-03-05 00:35:02,443 - INFO - [2] Aderholt, Robert: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:35:06,282 - INFO - [2] Aderholt, Robert: 潜在文章中发现涉华内容 - Protecting the Vulnerable...
2026-03-05 00:35:16,437 - INFO - [3] Aguilar, Pete: 在 press 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:35:16,749 - INFO - [5] Allen, Rick: 在 newsletters 第 2 页最终找到 0 篇涉华文章
2026-03-05 00:35:16,749 - INFO - [5] Allen, Rick: 完成 newsletters 的所有翻页，共处理 2 页，累计找到 0 篇涉华文章
2026-03-05 00:35:20,627 - INFO - [3] Aguilar, Pete: 正在处理 press 第 2 页
2026-03-05 00:35:20,630 - INFO - [3] Aguilar, Pete: 在 press 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:35:25,120 - INFO - [2] Aderholt, Robert: 在 press releases 第 1 页最终找到 1 篇涉华文章
2026-03-05 00:35:25,120 - INFO - [2] Aderholt, Robert: 完成 press releases 的所有翻页，共处理 1 页，累计找到 1 篇涉华文章
2026-03-05 00:35:30,106 - INFO - [2] Aderholt, Robert: 文章日期早于2021年，跳过
2026-03-05 00:35:40,798 - INFO - [3] Aguilar, Pete: 在 press 第 2 页最终找到 0 篇涉华文章
2026-03-05 00:35:43,170 - INFO - [3] Aguilar, Pete: 正在处理 press 第 3 页
2026-03-05 00:35:43,175 - INFO - [3] Aguilar, Pete: 在 press 第 3 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:35:53,008 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /capital-recap/
2026-03-05 00:36:02,508 - INFO - [3] Aguilar, Pete: 在 press 第 3 页最终找到 0 篇涉华文章
2026-03-05 00:36:06,269 - INFO - [3] Aguilar, Pete: 正在处理 press 第 4 页
2026-03-05 00:36:06,272 - INFO - [3] Aguilar, Pete: 在 press 第 4 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:36:29,603 - INFO - [3] Aguilar, Pete: 在 press 第 4 页最终找到 0 篇涉华文章
2026-03-05 00:36:34,543 - INFO - [3] Aguilar, Pete: 正在处理 press 第 5 页
2026-03-05 00:36:34,545 - INFO - [3] Aguilar, Pete: 在 press 第 5 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:36:53,391 - INFO - [3] Aguilar, Pete: 在 press 第 5 页最终找到 0 篇涉华文章
2026-03-05 00:36:57,618 - INFO - [3] Aguilar, Pete: 正在处理 press 第 6 页
2026-03-05 00:36:57,621 - INFO - [3] Aguilar, Pete: 在 press 第 6 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:04,735 - INFO - 爬虫启动
2026-03-05 00:39:07,950 - INFO - [1] 正在处理: Adams, Alma - https://adams.house.gov
2026-03-05 00:39:07,950 - INFO - [2] 正在处理: Aderholt, Robert - https://aderholt.house.gov/
2026-03-05 00:39:07,950 - INFO - [3] 正在处理: Aguilar, Pete - https://aguilar.house.gov/
2026-03-05 00:39:07,950 - INFO - [4] 正在处理: Alford, Mark - https://alford.house.gov
2026-03-05 00:39:07,950 - INFO - [5] 正在处理: Allen, Rick - https://allen.house.gov
2026-03-05 00:39:11,631 - INFO - [2] Aderholt, Robert: 找到 7 个新闻相关链接
2026-03-05 00:39:11,765 - INFO - [4] Alford, Mark: 找到 6 个新闻相关链接
2026-03-05 00:39:12,091 - INFO - [3] Aguilar, Pete: 找到 5 个新闻相关链接
2026-03-05 00:39:13,059 - INFO - [1] Adams, Alma: 找到 14 个新闻相关链接
2026-03-05 00:39:14,461 - INFO - [5] Allen, Rick: 找到 4 个新闻相关链接
2026-03-05 00:39:14,679 - INFO - [2] Aderholt, Robert: 正在处理 newsletter subscribe 第 1 页
2026-03-05 00:39:14,683 - INFO - [2] Aderholt, Robert: 在 newsletter subscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:15,156 - INFO - [4] Alford, Mark: 正在处理 media 第 1 页
2026-03-05 00:39:15,162 - INFO - [4] Alford, Mark: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:15,829 - INFO - [3] Aguilar, Pete: 正在处理 newsletter subscribe 第 1 页
2026-03-05 00:39:15,830 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/#
2026-03-05 00:39:15,833 - INFO - [3] Aguilar, Pete: 在 newsletter subscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:18,280 - INFO - [1] Adams, Alma: 正在处理 social media 第 1 页
2026-03-05 00:39:18,283 - INFO - [1] Adams, Alma: 在 social media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:18,289 - INFO - [5] Allen, Rick: 正在处理 media 第 1 页
2026-03-05 00:39:18,295 - INFO - [5] Allen, Rick: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:31,417 - INFO - [2] Aderholt, Robert: 在 newsletter subscribe 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:39:31,417 - INFO - [2] Aderholt, Robert: 完成 newsletter subscribe 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 00:39:35,490 - INFO - [3] Aguilar, Pete: 在 newsletter subscribe 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:39:36,186 - INFO - [2] Aderholt, Robert: 正在处理 media 第 1 页
2026-03-05 00:39:36,188 - INFO - [2] Aderholt, Robert: 发现翻页链接: https://aderholt.house.gov/?page=0
2026-03-05 00:39:36,194 - INFO - [2] Aderholt, Robert: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:37,992 - INFO - [1] Adams, Alma: 在 social media 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:39:37,992 - INFO - [1] Adams, Alma: 完成 social media 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 00:39:39,057 - INFO - [5] Allen, Rick: 在 media 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:39:39,057 - INFO - [5] Allen, Rick: 完成 media 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 00:39:39,194 - INFO - [3] Aguilar, Pete: 正在处理 newsletter subscribe 第 2 页
2026-03-05 00:39:39,200 - INFO - [3] Aguilar, Pete: 在 newsletter subscribe 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:41,470 - INFO - [1] Adams, Alma: 正在处理 job postings 第 1 页
2026-03-05 00:39:41,473 - INFO - [1] Adams, Alma: 在 job postings 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:42,468 - INFO - [5] Allen, Rick: 正在处理 press releases 第 1 页
2026-03-05 00:39:42,472 - INFO - [5] Allen, Rick: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:44,020 - INFO - [2] Aderholt, Robert: 潜在文章中发现涉华内容 - American Strength...
2026-03-05 00:39:49,071 - INFO - [2] Aderholt, Robert: 潜在文章中发现涉华内容 - Faith and Religious Freedom...
2026-03-05 00:39:57,939 - INFO - [2] Aderholt, Robert: 在 media 第 1 页最终找到 2 篇涉华文章
2026-03-05 00:40:02,583 - INFO - [2] Aderholt, Robert: 正在处理 media 第 2 页
2026-03-05 00:40:02,586 - INFO - [2] Aderholt, Robert: 在 media 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:40:04,633 - INFO - [5] Allen, Rick: 在 press releases 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:40:04,633 - INFO - [5] Allen, Rick: 完成 press releases 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 00:40:05,173 - INFO - [1] Adams, Alma: 在 job postings 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:40:05,173 - INFO - [1] Adams, Alma: 完成 job postings 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 00:40:06,846 - INFO - [3] Aguilar, Pete: 在 newsletter subscribe 第 2 页最终找到 0 篇涉华文章
2026-03-05 00:40:06,846 - INFO - [3] Aguilar, Pete: 完成 newsletter subscribe 的所有翻页，共处理 2 页，累计找到 0 篇涉华文章
2026-03-05 00:40:07,976 - INFO - [1] Adams, Alma: 正在处理 media center 第 1 页
2026-03-05 00:40:07,981 - INFO - [1] Adams, Alma: 在 media center 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:40:11,150 - INFO - [3] Aguilar, Pete: 正在处理 newsletter unsubscribe 第 1 页
2026-03-05 00:40:11,152 - INFO - [3] Aguilar, Pete: 在 newsletter unsubscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:40:12,086 - INFO - [5] Allen, Rick: 正在处理 newsletters 第 1 页
2026-03-05 00:40:12,088 - INFO - [5] Allen, Rick: 发现翻页链接: https://allen.house.gov/news/email/default.aspx?Page=2
2026-03-05 00:40:12,091 - INFO - [5] Allen, Rick: 在 newsletters 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:40:24,159 - INFO - [2] Aderholt, Robert: 在 media 第 2 页最终找到 0 篇涉华文章
2026-03-05 00:40:24,160 - INFO - [2] Aderholt, Robert: 完成 media 的所有翻页，共处理 2 页，累计找到 2 篇涉华文章
2026-03-05 00:40:28,643 - INFO - [3] Aguilar, Pete: 在 newsletter unsubscribe 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:40:28,643 - INFO - [3] Aguilar, Pete: 完成 newsletter unsubscribe 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 00:40:29,181 - INFO - [2] Aderholt, Robert: 文章日期早于2021年，跳过
2026-03-05 00:40:29,902 - INFO - [1] Adams, Alma: 在 media center 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:40:29,902 - INFO - [1] Adams, Alma: 完成 media center 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 00:40:32,448 - INFO - [2] Aderholt, Robert: 文章日期早于2021年，跳过
2026-03-05 00:40:32,721 - INFO - [5] Allen, Rick: 在 newsletters 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:40:33,542 - INFO - [3] Aguilar, Pete: 正在处理 press 第 1 页
2026-03-05 00:40:33,543 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/2/
2026-03-05 00:40:33,543 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/3/
2026-03-05 00:40:33,543 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/4/
2026-03-05 00:40:33,543 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/5/
2026-03-05 00:40:33,543 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/10/
2026-03-05 00:40:33,547 - INFO - [3] Aguilar, Pete: 在 press 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:40:34,124 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /capital-recap/
2026-03-05 00:40:36,993 - INFO - [2] Aderholt, Robert: 正在处理 press releases 第 1 页
2026-03-05 00:40:36,998 - INFO - [2] Aderholt, Robert: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:40:37,744 - INFO - [5] Allen, Rick: 正在处理 newsletters 第 2 页
2026-03-05 00:40:37,746 - INFO - [5] Allen, Rick: 在 newsletters 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:40:39,776 - INFO - [2] Aderholt, Robert: 潜在文章中发现涉华内容 - Protecting the Vulnerable...
2026-03-05 00:40:54,082 - INFO - [3] Aguilar, Pete: 在 press 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:40:55,965 - INFO - [2] Aderholt, Robert: 在 press releases 第 1 页最终找到 1 篇涉华文章
2026-03-05 00:40:55,965 - INFO - [2] Aderholt, Robert: 完成 press releases 的所有翻页，共处理 1 页，累计找到 1 篇涉华文章
2026-03-05 00:40:56,886 - INFO - [3] Aguilar, Pete: 正在处理 press 第 2 页
2026-03-05 00:40:56,890 - INFO - [3] Aguilar, Pete: 在 press 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:40:57,985 - INFO - [5] Allen, Rick: 在 newsletters 第 2 页最终找到 0 篇涉华文章
2026-03-05 00:40:57,985 - INFO - [5] Allen, Rick: 完成 newsletters 的所有翻页，共处理 2 页，累计找到 0 篇涉华文章
2026-03-05 00:41:00,933 - INFO - [2] Aderholt, Robert: 文章日期早于2021年，跳过
2026-03-05 00:41:14,023 - INFO - [3] Aguilar, Pete: 在 press 第 2 页最终找到 0 篇涉华文章
2026-03-05 00:41:17,031 - INFO - [3] Aguilar, Pete: 正在处理 press 第 3 页
2026-03-05 00:41:17,034 - INFO - [3] Aguilar, Pete: 在 press 第 3 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:41:37,902 - INFO - [3] Aguilar, Pete: 在 press 第 3 页最终找到 0 篇涉华文章
2026-03-05 00:41:41,600 - INFO - [3] Aguilar, Pete: 正在处理 press 第 4 页
2026-03-05 00:41:41,603 - INFO - [3] Aguilar, Pete: 在 press 第 4 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:42:00,575 - INFO - [3] Aguilar, Pete: 在 press 第 4 页最终找到 0 篇涉华文章
2026-03-05 00:42:03,012 - INFO - [3] Aguilar, Pete: 正在处理 press 第 5 页
2026-03-05 00:42:03,014 - INFO - [3] Aguilar, Pete: 在 press 第 5 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:42:25,755 - INFO - [3] Aguilar, Pete: 在 press 第 5 页最终找到 0 篇涉华文章
2026-03-05 00:42:30,963 - INFO - [3] Aguilar, Pete: 正在处理 press 第 6 页
2026-03-05 00:42:30,965 - INFO - [3] Aguilar, Pete: 在 press 第 6 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:42:50,053 - INFO - [3] Aguilar, Pete: 在 press 第 6 页最终找到 0 篇涉华文章
2026-03-05 00:42:50,053 - INFO - [3] Aguilar, Pete: 完成 press 的所有翻页，共处理 6 页，累计找到 0 篇涉华文章
