2026-03-04 23:44:11,311 - INFO - 爬虫启动
2026-03-05 00:34:55,886 - INFO - [1] Adams, Alma: 在 media center 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:34:55,887 - INFO - [1] Adams, Alma: 完成 media center 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 00:34:57,235 - INFO - [2] Aderholt, Robert: 文章日期早于2021年，跳过
2026-03-05 00:34:57,903 - INFO - [3] Aguilar, Pete: 正在处理 press 第 1 页
2026-03-05 00:34:57,904 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/2/
2026-03-05 00:34:57,904 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/3/
2026-03-05 00:34:57,904 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/4/
2026-03-05 00:34:57,904 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/5/
2026-03-05 00:34:57,904 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/10/
2026-03-05 00:34:57,908 - INFO - [3] Aguilar, Pete: 在 press 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:34:59,087 - INFO - [5] Allen, Rick: 正在处理 newsletters 第 2 页
2026-03-05 00:34:59,089 - INFO - [5] Allen, Rick: 在 newsletters 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:35:02,439 - INFO - [2] Aderholt, Robert: 正在处理 press releases 第 1 页
2026-03-05 00:35:02,443 - INFO - [2] Aderholt, Robert: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:35:06,282 - INFO - [2] Aderholt, Robert: 潜在文章中发现涉华内容 - Protecting the Vulnerable...
2026-03-05 00:35:16,437 - INFO - [3] Aguilar, Pete: 在 press 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:35:16,749 - INFO - [5] Allen, Rick: 在 newsletters 第 2 页最终找到 0 篇涉华文章
2026-03-05 00:35:16,749 - INFO - [5] Allen, Rick: 完成 newsletters 的所有翻页，共处理 2 页，累计找到 0 篇涉华文章
2026-03-05 00:35:20,627 - INFO - [3] Aguilar, Pete: 正在处理 press 第 2 页
2026-03-05 00:35:20,630 - INFO - [3] Aguilar, Pete: 在 press 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:35:25,120 - INFO - [2] Aderholt, Robert: 在 press releases 第 1 页最终找到 1 篇涉华文章
2026-03-05 00:35:25,120 - INFO - [2] Aderholt, Robert: 完成 press releases 的所有翻页，共处理 1 页，累计找到 1 篇涉华文章
2026-03-05 00:35:30,106 - INFO - [2] Aderholt, Robert: 文章日期早于2021年，跳过
2026-03-05 00:35:40,798 - INFO - [3] Aguilar, Pete: 在 press 第 2 页最终找到 0 篇涉华文章
2026-03-05 00:35:43,170 - INFO - [3] Aguilar, Pete: 正在处理 press 第 3 页
2026-03-05 00:35:43,175 - INFO - [3] Aguilar, Pete: 在 press 第 3 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:35:53,008 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /capital-recap/
2026-03-05 00:36:02,508 - INFO - [3] Aguilar, Pete: 在 press 第 3 页最终找到 0 篇涉华文章
2026-03-05 00:36:06,269 - INFO - [3] Aguilar, Pete: 正在处理 press 第 4 页
2026-03-05 00:36:06,272 - INFO - [3] Aguilar, Pete: 在 press 第 4 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:36:29,603 - INFO - [3] Aguilar, Pete: 在 press 第 4 页最终找到 0 篇涉华文章
2026-03-05 00:36:34,543 - INFO - [3] Aguilar, Pete: 正在处理 press 第 5 页
2026-03-05 00:36:34,545 - INFO - [3] Aguilar, Pete: 在 press 第 5 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:36:53,391 - INFO - [3] Aguilar, Pete: 在 press 第 5 页最终找到 0 篇涉华文章
2026-03-05 00:36:57,618 - INFO - [3] Aguilar, Pete: 正在处理 press 第 6 页
2026-03-05 00:36:57,621 - INFO - [3] Aguilar, Pete: 在 press 第 6 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:04,735 - INFO - 爬虫启动
2026-03-05 00:39:07,950 - INFO - [1] 正在处理: Adams, Alma - https://adams.house.gov
2026-03-05 00:39:07,950 - INFO - [2] 正在处理: Aderholt, Robert - https://aderholt.house.gov/
2026-03-05 00:39:07,950 - INFO - [3] 正在处理: Aguilar, Pete - https://aguilar.house.gov/
2026-03-05 00:39:07,950 - INFO - [4] 正在处理: Alford, Mark - https://alford.house.gov
2026-03-05 00:39:07,950 - INFO - [5] 正在处理: Allen, Rick - https://allen.house.gov
2026-03-05 00:39:11,631 - INFO - [2] Aderholt, Robert: 找到 7 个新闻相关链接
2026-03-05 00:39:11,765 - INFO - [4] Alford, Mark: 找到 6 个新闻相关链接
2026-03-05 00:39:12,091 - INFO - [3] Aguilar, Pete: 找到 5 个新闻相关链接
2026-03-05 00:39:13,059 - INFO - [1] Adams, Alma: 找到 14 个新闻相关链接
2026-03-05 00:39:14,461 - INFO - [5] Allen, Rick: 找到 4 个新闻相关链接
2026-03-05 00:39:14,679 - INFO - [2] Aderholt, Robert: 正在处理 newsletter subscribe 第 1 页
2026-03-05 00:39:14,683 - INFO - [2] Aderholt, Robert: 在 newsletter subscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:15,156 - INFO - [4] Alford, Mark: 正在处理 media 第 1 页
2026-03-05 00:39:15,162 - INFO - [4] Alford, Mark: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:15,829 - INFO - [3] Aguilar, Pete: 正在处理 newsletter subscribe 第 1 页
2026-03-05 00:39:15,830 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/#
2026-03-05 00:39:15,833 - INFO - [3] Aguilar, Pete: 在 newsletter subscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:18,280 - INFO - [1] Adams, Alma: 正在处理 social media 第 1 页
2026-03-05 00:39:18,283 - INFO - [1] Adams, Alma: 在 social media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:18,289 - INFO - [5] Allen, Rick: 正在处理 media 第 1 页
2026-03-05 00:39:18,295 - INFO - [5] Allen, Rick: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:31,417 - INFO - [2] Aderholt, Robert: 在 newsletter subscribe 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:39:31,417 - INFO - [2] Aderholt, Robert: 完成 newsletter subscribe 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 00:39:35,490 - INFO - [3] Aguilar, Pete: 在 newsletter subscribe 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:39:36,186 - INFO - [2] Aderholt, Robert: 正在处理 media 第 1 页
2026-03-05 00:39:36,188 - INFO - [2] Aderholt, Robert: 发现翻页链接: https://aderholt.house.gov/?page=0
2026-03-05 00:39:36,194 - INFO - [2] Aderholt, Robert: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:37,992 - INFO - [1] Adams, Alma: 在 social media 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:39:37,992 - INFO - [1] Adams, Alma: 完成 social media 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 00:39:39,057 - INFO - [5] Allen, Rick: 在 media 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:39:39,057 - INFO - [5] Allen, Rick: 完成 media 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 00:39:39,194 - INFO - [3] Aguilar, Pete: 正在处理 newsletter subscribe 第 2 页
2026-03-05 00:39:39,200 - INFO - [3] Aguilar, Pete: 在 newsletter subscribe 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:41,470 - INFO - [1] Adams, Alma: 正在处理 job postings 第 1 页
2026-03-05 00:39:41,473 - INFO - [1] Adams, Alma: 在 job postings 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:42,468 - INFO - [5] Allen, Rick: 正在处理 press releases 第 1 页
2026-03-05 00:39:42,472 - INFO - [5] Allen, Rick: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:39:44,020 - INFO - [2] Aderholt, Robert: 潜在文章中发现涉华内容 - American Strength...
2026-03-05 00:39:49,071 - INFO - [2] Aderholt, Robert: 潜在文章中发现涉华内容 - Faith and Religious Freedom...
2026-03-05 00:39:57,939 - INFO - [2] Aderholt, Robert: 在 media 第 1 页最终找到 2 篇涉华文章
2026-03-05 00:40:02,583 - INFO - [2] Aderholt, Robert: 正在处理 media 第 2 页
2026-03-05 00:40:02,586 - INFO - [2] Aderholt, Robert: 在 media 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:40:04,633 - INFO - [5] Allen, Rick: 在 press releases 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:40:04,633 - INFO - [5] Allen, Rick: 完成 press releases 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 00:40:05,173 - INFO - [1] Adams, Alma: 在 job postings 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:40:05,173 - INFO - [1] Adams, Alma: 完成 job postings 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 00:40:06,846 - INFO - [3] Aguilar, Pete: 在 newsletter subscribe 第 2 页最终找到 0 篇涉华文章
2026-03-05 00:40:06,846 - INFO - [3] Aguilar, Pete: 完成 newsletter subscribe 的所有翻页，共处理 2 页，累计找到 0 篇涉华文章
2026-03-05 00:40:07,976 - INFO - [1] Adams, Alma: 正在处理 media center 第 1 页
2026-03-05 00:40:07,981 - INFO - [1] Adams, Alma: 在 media center 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:40:11,150 - INFO - [3] Aguilar, Pete: 正在处理 newsletter unsubscribe 第 1 页
2026-03-05 00:40:11,152 - INFO - [3] Aguilar, Pete: 在 newsletter unsubscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:40:12,086 - INFO - [5] Allen, Rick: 正在处理 newsletters 第 1 页
2026-03-05 00:40:12,088 - INFO - [5] Allen, Rick: 发现翻页链接: https://allen.house.gov/news/email/default.aspx?Page=2
2026-03-05 00:40:12,091 - INFO - [5] Allen, Rick: 在 newsletters 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:40:24,159 - INFO - [2] Aderholt, Robert: 在 media 第 2 页最终找到 0 篇涉华文章
2026-03-05 00:40:24,160 - INFO - [2] Aderholt, Robert: 完成 media 的所有翻页，共处理 2 页，累计找到 2 篇涉华文章
2026-03-05 00:40:28,643 - INFO - [3] Aguilar, Pete: 在 newsletter unsubscribe 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:40:28,643 - INFO - [3] Aguilar, Pete: 完成 newsletter unsubscribe 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 00:40:29,181 - INFO - [2] Aderholt, Robert: 文章日期早于2021年，跳过
2026-03-05 00:40:29,902 - INFO - [1] Adams, Alma: 在 media center 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:40:29,902 - INFO - [1] Adams, Alma: 完成 media center 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 00:40:32,448 - INFO - [2] Aderholt, Robert: 文章日期早于2021年，跳过
2026-03-05 00:40:32,721 - INFO - [5] Allen, Rick: 在 newsletters 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:40:33,542 - INFO - [3] Aguilar, Pete: 正在处理 press 第 1 页
2026-03-05 00:40:33,543 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/2/
2026-03-05 00:40:33,543 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/3/
2026-03-05 00:40:33,543 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/4/
2026-03-05 00:40:33,543 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/5/
2026-03-05 00:40:33,543 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/10/
2026-03-05 00:40:33,547 - INFO - [3] Aguilar, Pete: 在 press 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:40:34,124 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /capital-recap/
2026-03-05 00:40:36,993 - INFO - [2] Aderholt, Robert: 正在处理 press releases 第 1 页
2026-03-05 00:40:36,998 - INFO - [2] Aderholt, Robert: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:40:37,744 - INFO - [5] Allen, Rick: 正在处理 newsletters 第 2 页
2026-03-05 00:40:37,746 - INFO - [5] Allen, Rick: 在 newsletters 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:40:39,776 - INFO - [2] Aderholt, Robert: 潜在文章中发现涉华内容 - Protecting the Vulnerable...
2026-03-05 00:40:54,082 - INFO - [3] Aguilar, Pete: 在 press 第 1 页最终找到 0 篇涉华文章
2026-03-05 00:40:55,965 - INFO - [2] Aderholt, Robert: 在 press releases 第 1 页最终找到 1 篇涉华文章
2026-03-05 00:40:55,965 - INFO - [2] Aderholt, Robert: 完成 press releases 的所有翻页，共处理 1 页，累计找到 1 篇涉华文章
2026-03-05 00:40:56,886 - INFO - [3] Aguilar, Pete: 正在处理 press 第 2 页
2026-03-05 00:40:56,890 - INFO - [3] Aguilar, Pete: 在 press 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:40:57,985 - INFO - [5] Allen, Rick: 在 newsletters 第 2 页最终找到 0 篇涉华文章
2026-03-05 00:40:57,985 - INFO - [5] Allen, Rick: 完成 newsletters 的所有翻页，共处理 2 页，累计找到 0 篇涉华文章
2026-03-05 00:41:00,933 - INFO - [2] Aderholt, Robert: 文章日期早于2021年，跳过
2026-03-05 00:41:14,023 - INFO - [3] Aguilar, Pete: 在 press 第 2 页最终找到 0 篇涉华文章
2026-03-05 00:41:17,031 - INFO - [3] Aguilar, Pete: 正在处理 press 第 3 页
2026-03-05 00:41:17,034 - INFO - [3] Aguilar, Pete: 在 press 第 3 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:41:37,902 - INFO - [3] Aguilar, Pete: 在 press 第 3 页最终找到 0 篇涉华文章
2026-03-05 00:41:41,600 - INFO - [3] Aguilar, Pete: 正在处理 press 第 4 页
2026-03-05 00:41:41,603 - INFO - [3] Aguilar, Pete: 在 press 第 4 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:42:00,575 - INFO - [3] Aguilar, Pete: 在 press 第 4 页最终找到 0 篇涉华文章
2026-03-05 00:42:03,012 - INFO - [3] Aguilar, Pete: 正在处理 press 第 5 页
2026-03-05 00:42:03,014 - INFO - [3] Aguilar, Pete: 在 press 第 5 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:42:25,755 - INFO - [3] Aguilar, Pete: 在 press 第 5 页最终找到 0 篇涉华文章
2026-03-05 00:42:30,963 - INFO - [3] Aguilar, Pete: 正在处理 press 第 6 页
2026-03-05 00:42:30,965 - INFO - [3] Aguilar, Pete: 在 press 第 6 页找到 0 篇标题含涉华关键词的文章
2026-03-05 00:42:50,053 - INFO - [3] Aguilar, Pete: 在 press 第 6 页最终找到 0 篇涉华文章
2026-03-05 00:42:50,053 - INFO - [3] Aguilar, Pete: 完成 press 的所有翻页，共处理 6 页，累计找到 0 篇涉华文章
2026-03-05 10:16:53,424 - INFO - 爬虫启动
2026-03-05 10:16:57,484 - INFO - [1] 正在处理: Adams, Alma - https://adams.house.gov
2026-03-05 10:16:57,484 - INFO - [2] 正在处理: Aderholt, Robert - https://aderholt.house.gov/
2026-03-05 10:16:57,485 - INFO - [3] 正在处理: Aguilar, Pete - https://aguilar.house.gov/
2026-03-05 10:16:57,485 - INFO - [4] 正在处理: Alford, Mark - https://alford.house.gov
2026-03-05 10:16:57,486 - INFO - [5] 正在处理: Allen, Rick - https://allen.house.gov
2026-03-05 10:17:01,153 - INFO - [5] Allen, Rick: 找到 4 个新闻相关链接
2026-03-05 10:17:02,264 - INFO - [4] Alford, Mark: 找到 6 个新闻相关链接
2026-03-05 10:17:05,839 - INFO - [5] Allen, Rick: 正在处理 media 第 1 页
2026-03-05 10:17:05,857 - INFO - [5] Allen, Rick: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:17:07,057 - INFO - [4] Alford, Mark: 正在处理 media 第 1 页
2026-03-05 10:17:07,075 - INFO - [4] Alford, Mark: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:17:21,479 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:17:22,062 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:17:22,346 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:17:22,566 - INFO - [3] Aguilar, Pete: 找到 5 个新闻相关链接
2026-03-05 10:17:23,020 - INFO - [2] Aderholt, Robert: 找到 7 个新闻相关链接
2026-03-05 10:17:25,909 - INFO - [3] Aguilar, Pete: 正在处理 newsletter subscribe 第 1 页
2026-03-05 10:17:25,943 - INFO - [3] Aguilar, Pete: 在 newsletter subscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:17:27,677 - INFO - [2] Aderholt, Robert: 正在处理 newsletter subscribe 第 1 页
2026-03-05 10:17:27,687 - INFO - [2] Aderholt, Robert: 在 newsletter subscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:17:28,913 - INFO - [5] Allen, Rick: 在 media 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:17:28,937 - INFO - [5] Allen, Rick: 完成 media 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:17:31,736 - INFO - [5] Allen, Rick: 正在处理 press releases 第 1 页
2026-03-05 10:17:31,785 - INFO - [5] Allen, Rick: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:17:39,679 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /capital-recap/
2026-03-05 10:17:46,682 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:17:48,636 - INFO - [1] Adams, Alma: 找到 14 个新闻相关链接
2026-03-05 10:17:49,181 - INFO - [2] Aderholt, Robert: 在 newsletter subscribe 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:17:49,181 - INFO - [2] Aderholt, Robert: 完成 newsletter subscribe 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:17:50,888 - INFO - [3] Aguilar, Pete: 在 newsletter subscribe 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:17:50,888 - INFO - [3] Aguilar, Pete: 完成 newsletter subscribe 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:17:52,700 - INFO - [1] Adams, Alma: 正在处理 social media 第 1 页
2026-03-05 10:17:52,709 - INFO - [1] Adams, Alma: 在 social media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:17:53,961 - INFO - [2] Aderholt, Robert: 正在处理 media 第 1 页
2026-03-05 10:17:53,965 - INFO - [2] Aderholt, Robert: 发现翻页链接: https://aderholt.house.gov/?page=0
2026-03-05 10:17:53,979 - INFO - [2] Aderholt, Robert: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:17:54,139 - INFO - [3] Aguilar, Pete: 正在处理 newsletter unsubscribe 第 1 页
2026-03-05 10:17:54,149 - INFO - [3] Aguilar, Pete: 在 newsletter unsubscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:17:55,883 - INFO - [5] Allen, Rick: 在 press releases 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:17:55,883 - INFO - [5] Allen, Rick: 完成 press releases 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:18:00,109 - INFO - [5] Allen, Rick: 正在处理 newsletters 第 1 页
2026-03-05 10:18:00,116 - INFO - [5] Allen, Rick: 发现翻页链接: https://allen.house.gov/news/email/default.aspx?Page=2
2026-03-05 10:18:00,133 - INFO - [5] Allen, Rick: 在 newsletters 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:18:01,761 - INFO - [2] Aderholt, Robert: 潜在文章中发现涉华内容 - American Strength...
2026-03-05 10:18:05,166 - INFO - [2] Aderholt, Robert: 潜在文章中发现涉华内容 - Faith and Religious Freedom...
2026-03-05 10:18:16,606 - INFO - [2] Aderholt, Robert: 在 media 第 1 页最终找到 2 篇涉华文章
2026-03-05 10:18:16,924 - INFO - [1] Adams, Alma: 在 social media 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:18:16,924 - INFO - [1] Adams, Alma: 完成 social media 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:18:19,696 - INFO - [3] Aguilar, Pete: 在 newsletter unsubscribe 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:18:19,697 - INFO - [3] Aguilar, Pete: 完成 newsletter unsubscribe 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:18:21,324 - INFO - [1] Adams, Alma: 正在处理 job postings 第 1 页
2026-03-05 10:18:21,335 - INFO - [1] Adams, Alma: 在 job postings 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:18:22,309 - INFO - [2] Aderholt, Robert: 正在处理 media 第 2 页
2026-03-05 10:18:22,318 - INFO - [2] Aderholt, Robert: 在 media 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:18:24,649 - INFO - [3] Aguilar, Pete: 正在处理 press 第 1 页
2026-03-05 10:18:24,652 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/2/
2026-03-05 10:18:24,652 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/3/
2026-03-05 10:18:24,652 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/4/
2026-03-05 10:18:24,653 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/5/
2026-03-05 10:18:24,653 - INFO - [3] Aguilar, Pete: 发现翻页链接: https://aguilar.house.gov/press/page/10/
2026-03-05 10:18:24,665 - INFO - [3] Aguilar, Pete: 在 press 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:18:25,180 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /capital-recap/
2026-03-05 10:18:30,540 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /FlagOrder.aspx?ssdd=GA12
2026-03-05 10:18:42,987 - INFO - [2] Aderholt, Robert: 在 media 第 2 页最终找到 0 篇涉华文章
2026-03-05 10:18:42,987 - INFO - [2] Aderholt, Robert: 完成 media 的所有翻页，共处理 2 页，累计找到 2 篇涉华文章
2026-03-05 10:18:43,171 - INFO - [5] Allen, Rick: 在 newsletters 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:18:44,916 - INFO - [3] Aguilar, Pete: 在 press 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:18:47,193 - INFO - [2] Aderholt, Robert: 文章日期早于2021年，跳过
2026-03-05 10:18:48,055 - INFO - [1] Adams, Alma: 在 job postings 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:18:48,055 - INFO - [1] Adams, Alma: 完成 job postings 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:18:48,139 - INFO - [3] Aguilar, Pete: 正在处理 press 第 2 页
2026-03-05 10:18:48,147 - INFO - [3] Aguilar, Pete: 在 press 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:18:48,362 - INFO - [5] Allen, Rick: 正在处理 newsletters 第 2 页
2026-03-05 10:18:48,372 - INFO - [5] Allen, Rick: 在 newsletters 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:18:50,524 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /capital-recap/
2026-03-05 10:18:52,087 - INFO - [1] Adams, Alma: 正在处理 media center 第 1 页
2026-03-05 10:18:52,102 - INFO - [1] Adams, Alma: 在 media center 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:18:52,294 - INFO - [2] Aderholt, Robert: 文章日期早于2021年，跳过
2026-03-05 10:18:56,509 - INFO - [2] Aderholt, Robert: 正在处理 press releases 第 1 页
2026-03-05 10:18:56,520 - INFO - [2] Aderholt, Robert: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:19:00,900 - INFO - [2] Aderholt, Robert: 潜在文章中发现涉华内容 - Protecting the Vulnerable...
2026-03-05 10:19:09,416 - INFO - [3] Aguilar, Pete: 在 press 第 2 页最终找到 0 篇涉华文章
2026-03-05 10:19:11,176 - INFO - [1] Adams, Alma: 在 media center 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:19:11,177 - INFO - [1] Adams, Alma: 完成 media center 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:19:11,177 - INFO - [6] 正在处理: Amo, Gabe - https://amo.house.gov
2026-03-05 10:19:12,061 - INFO - [5] Allen, Rick: 在 newsletters 第 2 页最终找到 0 篇涉华文章
2026-03-05 10:19:12,061 - INFO - [5] Allen, Rick: 完成 newsletters 的所有翻页，共处理 2 页，累计找到 0 篇涉华文章
2026-03-05 10:19:12,065 - INFO - [7] 正在处理: Amodei, Mark - https://amodei.house.gov
2026-03-05 10:19:13,341 - INFO - [3] Aguilar, Pete: 正在处理 press 第 3 页
2026-03-05 10:19:13,349 - INFO - [3] Aguilar, Pete: 在 press 第 3 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:19:13,419 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /capital-recap/
2026-03-05 10:19:17,234 - INFO - [6] Amo, Gabe: 找到 9 个新闻相关链接
2026-03-05 10:19:22,089 - INFO - [2] Aderholt, Robert: 在 press releases 第 1 页最终找到 1 篇涉华文章
2026-03-05 10:19:22,089 - INFO - [2] Aderholt, Robert: 完成 press releases 的所有翻页，共处理 1 页，累计找到 1 篇涉华文章
2026-03-05 10:19:22,840 - INFO - [6] Amo, Gabe: 正在处理 newsletter subscribe 第 1 页
